tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year
2024-804,Charleston,Clay,64,P,2024-04-01,255,211713,,,Jaqueline Cristian,R,180.0,ROU,25.8,203500,,Q,Sachia Vickery,R,162.0,USA,28.8,6-1 6-4,3,R64,95.0,2.0,1.0,72.0,46.0,28.0,15.0,9.0,8.0,10.0,1.0,2.0,57.0,27.0,14.0,13.0,8.0,6.0,11.0,83.0,844.0,132.0,580.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,271,201585,,,Sloane Stephens,R,170.0,USA,31.0,220367,14.0,,Leylah Fernandez,L,168.0,CAN,21.5,6-4 6-4,3,R32,105.0,1.0,0.0,56.0,41.0,28.0,10.0,10.0,1.0,2.0,1.0,6.0,87.0,54.0,28.0,19.0,10.0,6.0,9.0,40.0,1377.0,34.0,1520.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,291,214082,4.0,,Daria Kasatkina,R,170.0,RUS,26.9,211843,15.0,,Anhelina Kalinina,R,179.0,UKR,27.1,6-1 6-4,3,R16,83.0,3.0,2.0,54.0,32.0,15.0,10.0,8.0,3.0,8.0,0.0,2.0,60.0,40.0,13.0,6.0,9.0,2.0,11.0,11.0,3173.0,33.0,1593.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,239,203389,,,Danielle Collins,R,178.0,USA,30.2,211651,,,Paula Badosa,R,180.0,ESP,26.3,6-1 6-4,3,R64,81.0,8.0,6.0,58.0,30.0,22.0,15.0,9.0,4.0,6.0,0.0,5.0,51.0,30.0,17.0,6.0,8.0,1.0,6.0,22.0,2140.0,82.0,876.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,240,201585,,,Sloane Stephens,R,170.0,USA,31.0,211684,,,Magdalena Frech,R,171.0,POL,26.2,6-0 6-2,3,R64,66.0,1.0,0.0,40.0,31.0,24.0,5.0,7.0,1.0,2.0,1.0,0.0,44.0,29.0,12.0,5.0,7.0,5.0,11.0,40.0,1377.0,53.0,1195.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,243,219875,,Q,Varvara Gracheva,R,,FRA,23.6,238064,,WC,Clervie Ngounoue,R,,USA,17.7,6-2 6-1,3,R64,76.0,1.0,2.0,51.0,30.0,13.0,8.0,8.0,5.0,11.0,2.0,2.0,54.0,38.0,24.0,10.0,7.0,8.0,9.0,100.0,736.0,363.0,176.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,244,201611,,Q,Daria Saville,R,166.0,AUS,30.0,211337,,,Tamara Korpatsch,R,170.0,GER,28.8,6-4 3-6 6-2,3,R64,134.0,1.0,3.0,91.0,69.0,40.0,9.0,13.0,8.0,13.0,1.0,4.0,75.0,43.0,22.0,14.0,14.0,1.0,8.0,108.0,695.0,76.0,938.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,247,202600,,,Viktoriya Tomova,R,170.0,BUL,29.0,210886,,,Mayar Sherif,R,180.0,EGY,27.9,6-4 3-6 6-2,3,R64,156.0,2.0,3.0,81.0,59.0,41.0,11.0,13.0,3.0,5.0,2.0,0.0,115.0,87.0,50.0,14.0,14.0,9.0,13.0,74.0,949.0,72.0,973.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,248,206292,,LL,Astra Sharma,R,178.0,AUS,28.5,201613,,,Arina Rodionova,R,168.0,AUS,34.2,6-4 6-1,3,R64,72.0,3.0,2.0,62.0,38.0,27.0,14.0,9.0,3.0,4.0,0.0,0.0,42.0,33.0,17.0,6.0,8.0,0.0,4.0,135.0,544.0,101.0,731.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,251,201603,,WC,Shelby Rogers,R,175.0,USA,31.4,214906,,Q,Claire Liu,R,170.0,USA,23.8,6-1 6-1,3,R64,73.0,2.0,1.0,40.0,24.0,16.0,10.0,7.0,2.0,3.0,0.0,4.0,51.0,29.0,14.0,5.0,7.0,6.0,12.0,325.0,208.0,116.0,662.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,252,214452,,,Caroline Dolehide,R,178.0,USA,25.5,215037,,,Kayla Day,L,173.0,USA,24.5,6-3 0-6 6-4,3,R64,121.0,0.0,4.0,77.0,57.0,33.0,7.0,12.0,4.0,10.0,5.0,5.0,77.0,49.0,28.0,13.0,13.0,3.0,9.0,47.0,1240.0,84.0,840.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,256,220465,,Q,Katie Volynets,R,,USA,22.2,201551,,,Arantxa Rus,L,180.0,NED,33.3,6-2 6-7(6) 7-6(6),3,R64,223.0,0.0,2.0,124.0,103.0,57.0,9.0,16.0,11.0,17.0,2.0,7.0,138.0,96.0,51.0,17.0,16.0,13.0,21.0,110.0,687.0,54.0,1189.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,259,201496,,WC,Caroline Wozniacki,R,177.0,DEN,33.7,220520,,LL,Mccartney Kessler,R,,USA,24.7,6-0 6-1,3,R64,61.0,3.0,0.0,37.0,28.0,21.0,6.0,7.0,0.0,1.0,0.0,1.0,46.0,29.0,11.0,5.0,6.0,6.0,12.0,126.0,623.0,122.0,641.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,260,221909,,,Ashlyn Krueger,R,185.0,USA,19.9,211342,,Q,Gabriela Lee,L,,ROU,28.6,7-6(0) 6-3,3,R64,103.0,2.0,3.0,69.0,47.0,32.0,10.0,11.0,4.0,8.0,1.0,4.0,72.0,46.0,25.0,9.0,10.0,5.0,10.0,73.0,963.0,312.0,222.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,263,203501,,,Taylor Townsend,L,170.0,USA,27.9,213550,,,Sofia Kenin,R,170.0,USA,25.3,6-3 6-3,3,R64,82.0,10.0,3.0,46.0,29.0,26.0,8.0,9.0,0.0,1.0,4.0,7.0,72.0,43.0,25.0,12.0,9.0,5.0,9.0,68.0,1034.0,57.0,1109.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,264,220714,,,Elisabetta Cocciaretto,R,,ITA,23.1,202536,,,Ana Bogdan,R,171.0,ROU,31.3,2-6 6-1 7-6(6),3,R64,143.0,1.0,5.0,78.0,60.0,39.0,7.0,13.0,5.0,9.0,2.0,2.0,95.0,71.0,43.0,10.0,14.0,2.0,7.0,56.0,1127.0,66.0,1054.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,267,202663,,,Magda Linette,R,171.0,POL,32.1,201549,,,Petra Martic,R,181.0,CRO,33.1,6-3 6-4,3,R64,93.0,3.0,1.0,58.0,33.0,28.0,15.0,10.0,3.0,3.0,1.0,3.0,53.0,29.0,20.0,13.0,9.0,3.0,5.0,63.0,1080.0,61.0,1088.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,268,216153,,,Amanda Anisimova,R,180.0,USA,22.5,201427,,,Alize Cornet,R,173.0,FRA,34.1,6-3 6-0,3,R64,85.0,2.0,0.0,51.0,38.0,25.0,9.0,7.0,4.0,4.0,0.0,4.0,77.0,45.0,26.0,10.0,8.0,9.0,14.0,264.0,280.0,97.0,743.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,270,203389,,,Danielle Collins,R,178.0,USA,30.2,202460,2.0,,Ons Jabeur,R,167.0,TUN,29.5,6-3 1-6 6-3,3,R32,122.0,0.0,5.0,83.0,49.0,27.0,20.0,13.0,8.0,12.0,1.0,2.0,93.0,53.0,30.0,20.0,12.0,6.0,10.0,22.0,2140.0,6.0,4118.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,272,210722,11.0,,Elise Mertens,R,179.0,BEL,28.3,219875,,Q,Varvara Gracheva,R,,FRA,23.6,6-4 3-6 6-2,3,R32,150.0,6.0,5.0,97.0,46.0,31.0,24.0,13.0,10.0,14.0,0.0,3.0,92.0,67.0,44.0,6.0,14.0,8.0,14.0,30.0,1646.0,100.0,736.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,292,201458,12.0,,Victoria Azarenka,R,180.0,BLR,34.6,203501,,,Taylor Townsend,L,170.0,USA,27.9,6-7(5) 6-3 6-4,3,R16,166.0,4.0,3.0,108.0,78.0,52.0,15.0,16.0,6.0,8.0,12.0,3.0,114.0,85.0,51.0,15.0,15.0,14.0,18.0,26.0,1916.0,68.0,1034.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,273,215785,6.0,,Camila Osorio,R,162.0,COL,22.2,222233,,Q,Marina Stakusic,R,,CAN,19.3,6-4 6-2,3,R32,72.0,1.0,8.0,54.0,24.0,15.0,13.0,9.0,4.0,9.0,1.0,9.0,52.0,25.0,10.0,7.0,9.0,4.0,12.0,85.0,822.0,206.0,361.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,294,203389,,,Danielle Collins,R,178.0,USA,30.2,210722,11.0,,Elise Mertens,R,179.0,BEL,28.3,6-3 6-4,3,QF,83.0,5.0,4.0,60.0,37.0,28.0,12.0,10.0,4.0,6.0,1.0,7.0,47.0,25.0,15.0,9.0,9.0,1.0,5.0,22.0,2140.0,30.0,1646.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,285,213631,1.0,,Marie Bouzkova,R,180.0,CZE,25.6,201606,,,Rebecca Marino,R,183.0,CAN,33.2,6-0 6-3,3,R32,74.0,2.0,2.0,52.0,26.0,20.0,15.0,7.0,5.0,5.0,1.0,7.0,45.0,22.0,12.0,7.0,8.0,1.0,6.0,42.0,1349.0,156.0,466.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,286,213583,2.0,,Tatjana Maria,R,172.0,GER,36.6,220699,,,Julia Riera,R,,ARG,21.8,2-6 6-0 6-2,3,R16,114.0,1.0,5.0,91.0,59.0,33.0,16.0,11.0,7.0,11.0,0.0,9.0,68.0,38.0,18.0,11.0,11.0,3.0,10.0,46.0,1270.0,111.0,686.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,287,215785,6.0,,Camila Osorio,R,162.0,COL,22.2,223331,,Q,Anca Alexia Todoni,R,,ROU,19.4,7-6(4) 6-4,3,R16,119.0,2.0,8.0,75.0,47.0,32.0,13.0,11.0,2.0,5.0,1.0,3.0,80.0,38.0,23.0,21.0,11.0,6.0,10.0,85.0,822.0,217.0,346.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,289,210705,,,Irina Bara,R,,ROU,29.0,206007,,,Laura Pigossi,R,164.0,BRA,29.6,3-6 7-6(3) 6-4,3,R16,202.0,0.0,10.0,111.0,78.0,45.0,13.0,15.0,8.0,15.0,0.0,5.0,120.0,85.0,45.0,19.0,16.0,10.0,17.0,178.0,421.0,119.0,653.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,290,215872,8.0,,Kamilla Rakhimova,R,,RUS,22.5,213887,,,Renata Zarazua,R,,MEX,26.5,7-6(4) 6-7(5) 6-3,3,R16,189.0,2.0,12.0,115.0,57.0,30.0,27.0,17.0,6.0,15.0,2.0,7.0,116.0,74.0,39.0,11.0,16.0,6.0,16.0,92.0,760.0,103.0,726.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,291,213710,4.0,,Cristina Bucsa,R,,ESP,26.2,215898,,,Jule Niemeier,R,178.0,GER,24.6,6-4 6-1,3,R16,88.0,0.0,1.0,54.0,32.0,20.0,11.0,8.0,2.0,5.0,2.0,13.0,71.0,29.0,14.0,15.0,9.0,7.0,14.0,75.0,945.0,113.0,675.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,292,201696,7.0,,Laura Siegemund,R,168.0,GER,36.0,215936,,,Francesca Jones,R,,GBR,23.5,6-7(4) 6-4 6-2,3,R16,177.0,0.0,4.0,90.0,65.0,36.0,12.0,15.0,6.0,12.0,0.0,7.0,108.0,65.0,36.0,15.0,15.0,9.0,18.0,89.0,795.0,214.0,347.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,284,221024,,,Hailey Baptiste,R,,USA,22.4,214461,,,Tamara Zidansek,R,168.0,SLO,26.2,6-2 4-6 6-3,3,R32,133.0,5.0,13.0,108.0,54.0,41.0,25.0,14.0,10.0,12.0,0.0,7.0,75.0,48.0,32.0,12.0,13.0,2.0,6.0,96.0,744.0,127.0,614.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,293,213631,1.0,,Marie Bouzkova,R,180.0,CZE,25.6,221024,,,Hailey Baptiste,R,,USA,22.4,6-3 6-4,3,R16,103.0,3.0,1.0,55.0,29.0,22.0,13.0,9.0,3.0,5.0,2.0,9.0,78.0,36.0,21.0,18.0,10.0,5.0,10.0,42.0,1349.0,96.0,744.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,295,201506,,,Sara Errani,R,164.0,ITA,36.9,210705,,,Irina Bara,R,,ROU,29.0,4-6 6-2 6-3,3,QF,162.0,0.0,1.0,104.0,91.0,49.0,7.0,14.0,17.0,23.0,1.0,4.0,95.0,64.0,31.0,14.0,13.0,12.0,20.0,117.0,654.0,178.0,421.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,296,215872,8.0,,Kamilla Rakhimova,R,,RUS,22.5,213710,4.0,,Cristina Bucsa,R,,ESP,26.2,0-6 6-4 7-5,3,QF,131.0,0.0,10.0,91.0,38.0,24.0,22.0,14.0,4.0,11.0,2.0,4.0,90.0,54.0,33.0,15.0,14.0,6.0,12.0,92.0,760.0,75.0,945.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,297,213631,1.0,,Marie Bouzkova,R,180.0,CZE,25.6,201696,7.0,,Laura Siegemund,R,168.0,GER,36.0,2-6 6-2 7-5,3,QF,178.0,1.0,6.0,104.0,67.0,46.0,18.0,14.0,6.0,8.0,0.0,3.0,95.0,65.0,45.0,14.0,14.0,10.0,13.0,42.0,1349.0,89.0,795.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,298,215785,6.0,,Camila Osorio,R,162.0,COL,22.2,201506,,,Sara Errani,R,164.0,ITA,36.9,7-6(4) 6-4,3,SF,111.0,1.0,4.0,72.0,49.0,30.0,11.0,11.0,4.0,8.0,0.0,1.0,82.0,69.0,35.0,7.0,11.0,5.0,10.0,85.0,822.0,117.0,654.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,299,213631,1.0,,Marie Bouzkova,R,180.0,CZE,25.6,215872,8.0,,Kamilla Rakhimova,R,,RUS,22.5,6-4 7-6(2),3,SF,134.0,8.0,5.0,74.0,41.0,29.0,14.0,11.0,0.0,3.0,2.0,10.0,82.0,37.0,24.0,19.0,11.0,4.0,8.0,42.0,1349.0,92.0,760.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,300,215785,6.0,,Camila Osorio,R,162.0,COL,22.2,213631,1.0,,Marie Bouzkova,R,180.0,CZE,25.6,6-3 7-6(5),3,F,115.0,0.0,7.0,78.0,48.0,33.0,13.0,11.0,6.0,9.0,1.0,6.0,71.0,45.0,27.0,11.0,10.0,4.0,8.0,85.0,822.0,42.0,1349.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,293,202468,1.0,,Jessica Pegula,R,170.0,USA,30.0,202663,,,Magda Linette,R,171.0,POL,32.1,6-2 6-2,3,R16,59.0,2.0,0.0,40.0,22.0,18.0,14.0,8.0,0.0,0.0,2.0,1.0,44.0,30.0,18.0,4.0,8.0,1.0,5.0,5.0,4860.0,63.0,1080.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,294,215785,6.0,,Camila Osorio,R,162.0,COL,22.2,213583,2.0,,Tatjana Maria,R,172.0,GER,36.6,1-6 6-3 6-3,3,QF,109.0,0.0,3.0,78.0,51.0,31.0,9.0,13.0,6.0,13.0,1.0,5.0,83.0,45.0,22.0,17.0,12.0,6.0,13.0,85.0,822.0,46.0,1270.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,283,215936,,,Francesca Jones,R,,GBR,23.5,214060,,WC,Yuliana Monroy,U,,COL,25.5,6-1 6-2,3,R32,70.0,0.0,4.0,38.0,24.0,16.0,8.0,7.0,2.0,4.0,0.0,2.0,65.0,54.0,22.0,3.0,8.0,5.0,12.0,214.0,347.0,765.0,41.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,288,201506,,,Sara Errani,R,164.0,ITA,36.9,204427,3.0,,Sara Sorribes Tormo,R,176.0,ESP,27.4,6-2 4-6 6-4,3,R16,180.0,0.0,6.0,93.0,71.0,42.0,9.0,14.0,9.0,15.0,0.0,9.0,91.0,64.0,33.0,11.0,14.0,14.0,22.0,117.0,654.0,50.0,1227.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,281,213710,4.0,,Cristina Bucsa,R,,ESP,26.2,214646,,Q,Xiaodi You,U,,CHN,27.8,6-1 7-5,3,R32,92.0,0.0,7.0,59.0,42.0,29.0,8.0,9.0,4.0,6.0,1.0,4.0,55.0,29.0,13.0,10.0,10.0,2.0,8.0,75.0,945.0,211.0,351.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,295,206289,3.0,,Maria Sakkari,R,172.0,GRE,28.6,206368,9.0,,Veronika Kudermetova,R,175.0,RUS,26.9,6-2 6-4,3,QF,93.0,2.0,3.0,54.0,38.0,26.0,9.0,9.0,1.0,3.0,2.0,0.0,53.0,34.0,17.0,7.0,9.0,0.0,5.0,7.0,4030.0,19.0,2305.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,296,214082,4.0,,Daria Kasatkina,R,170.0,RUS,26.9,211713,,,Jaqueline Cristian,R,180.0,ROU,25.8,6-7(4) 6-2 6-3,3,QF,162.0,2.0,5.0,96.0,62.0,35.0,16.0,14.0,7.0,13.0,0.0,4.0,108.0,57.0,34.0,17.0,15.0,10.0,20.0,11.0,3173.0,83.0,844.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,297,202468,1.0,,Jessica Pegula,R,170.0,USA,30.0,201458,12.0,,Victoria Azarenka,R,180.0,BLR,34.6,6-4 3-6 7-6(7),3,QF,156.0,2.0,0.0,96.0,70.0,44.0,11.0,15.0,7.0,12.0,1.0,12.0,117.0,72.0,45.0,20.0,16.0,15.0,20.0,5.0,4860.0,26.0,1916.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,282,201696,7.0,,Laura Siegemund,R,168.0,GER,36.0,213576,,Q,Iryna Shymanovich,R,,BLR,26.7,7-6(5) 7-5,3,R32,136.0,0.0,3.0,75.0,55.0,31.0,9.0,12.0,4.0,10.0,0.0,5.0,82.0,45.0,26.0,13.0,12.0,4.0,11.0,89.0,795.0,230.0,328.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,299,214082,4.0,,Daria Kasatkina,R,170.0,RUS,26.9,202468,1.0,,Jessica Pegula,R,170.0,USA,30.0,6-4 4-6 7-6(5),3,SF,167.0,2.0,2.0,103.0,73.0,38.0,13.0,16.0,3.0,11.0,2.0,2.0,125.0,75.0,45.0,19.0,16.0,5.0,13.0,11.0,3173.0,5.0,4860.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,300,203389,,,Danielle Collins,R,178.0,USA,30.2,214082,4.0,,Daria Kasatkina,R,170.0,RUS,26.9,6-2 6-1,3,F,77.0,2.0,3.0,43.0,21.0,20.0,13.0,8.0,2.0,2.0,1.0,5.0,71.0,42.0,27.0,8.0,7.0,8.0,12.0,22.0,2140.0,11.0,3173.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,270,213583,2.0,,Tatjana Maria,R,172.0,GER,36.6,214388,,,Anna Bondar,R,,HUN,26.8,6-3 6-2,3,R32,96.0,2.0,4.0,76.0,29.0,16.0,28.0,9.0,4.0,6.0,3.0,3.0,47.0,19.0,11.0,11.0,8.0,2.0,7.0,46.0,1270.0,112.0,682.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,271,220699,,,Julia Riera,R,,ARG,21.8,215306,,,Emiliana Arango,R,,COL,23.3,6-0 6-3,3,R32,71.0,1.0,5.0,50.0,29.0,23.0,11.0,8.0,2.0,3.0,0.0,6.0,49.0,31.0,15.0,6.0,7.0,3.0,8.0,111.0,686.0,118.0,653.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,272,223331,,Q,Anca Alexia Todoni,R,,ROU,19.4,214593,,,Lucrezia Stefanini,R,,ITA,25.8,4-6 6-2 6-4,3,R32,152.0,3.0,3.0,88.0,44.0,29.0,21.0,14.0,2.0,7.0,1.0,8.0,94.0,63.0,34.0,13.0,14.0,9.0,16.0,217.0,346.0,147.0,506.0,2024
2024-804,Charleston,Clay,64,P,2024-04-01,298,203389,,,Danielle Collins,R,178.0,USA,30.2,206289,3.0,,Maria Sakkari,R,172.0,GRE,28.6,6-3 6-3,3,SF,85.0,4.0,2.0,56.0,31.0,24.0,14.0,9.0,4.0,5.0,0.0,6.0,55.0,31.0,17.0,12.0,9.0,3.0,7.0,22.0,2140.0,7.0,4030.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,274,204427,3.0,,Sara Sorribes Tormo,R,176.0,ESP,27.4,221237,,,Maria Timofeeva,R,,RUS,20.3,6-1 6-3,3,R32,87.0,0.0,4.0,55.0,36.0,26.0,7.0,8.0,4.0,6.0,1.0,8.0,53.0,28.0,14.0,7.0,8.0,4.0,10.0,50.0,1227.0,93.0,749.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,275,201506,,,Sara Errani,R,164.0,ITA,36.9,263857,,,Yuliia Starodubtseva,R,,UKR,24.1,6-2 7-6(5),3,R32,105.0,0.0,3.0,69.0,55.0,30.0,7.0,10.0,2.0,6.0,2.0,8.0,64.0,34.0,22.0,9.0,10.0,1.0,7.0,117.0,654.0,136.0,541.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,276,210705,,,Irina Bara,R,,ROU,29.0,215290,,Q,Katarina Zavatska,R,173.0,UKR,24.1,2-6 6-3 6-4,3,R32,143.0,0.0,4.0,84.0,58.0,32.0,9.0,13.0,5.0,12.0,1.0,7.0,86.0,54.0,26.0,14.0,14.0,10.0,18.0,178.0,421.0,195.0,384.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,277,206007,,,Laura Pigossi,R,164.0,BRA,29.6,206408,5.0,,Nadia Podoroska,R,170.0,ARG,27.1,6-4 6-1,3,R32,75.0,0.0,3.0,55.0,33.0,27.0,9.0,9.0,3.0,4.0,1.0,3.0,47.0,28.0,16.0,8.0,8.0,6.0,10.0,119.0,653.0,67.0,1051.0,2024
2024-894,Bogota,Clay,32,I,2024-04-01,278,215872,8.0,,Kamilla Rakhimova,R,,RUS,22.5,260848,,WC,Valentina Mediorreal Arias,U,,COL,,6-4 6-7(6) 6-1,3,R32,147.0,0.0,9.0,92.0,46.0,28.0,29.0,14.0,4.0,7.0,2.0,9.0,127.0,76.0,48.0,19.0,15.0,14.0,21.0,92.0,760.0,,,2024
2024-894,Bogota,Clay,32,I,2024-04-01,279,213887,,,Renata Zarazua,R,,MEX,26.5,246476,,WC,Mariana Isabel Higuita Barraza,U,,COL,16.7,6-0 6-0,3,R32,49.0,1.0,3.0,37.0,19.0,17.0,9.0,6.0,1.0,1.0,0.0,5.0,31.0,16.0,3.0,4.0,6.0,3.0,9.0,103.0,726.0,,,2024
2024-894,Bogota,Clay,32,I,2024-04-01,280,215898,,,Jule Niemeier,R,178.0,GER,24.6,215572,,Q,Nuria Brancaccio,R,,ITA,23.7,6-2 6-3,3,R32,76.0,0.0,5.0,50.0,30.0,22.0,11.0,9.0,6.0,8.0,0.0,8.0,58.0,39.0,21.0,6.0,8.0,2.0,7.0,113.0,675.0,235.0,320.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,116,220348,,,Diane Parry,R,170.0,FRA,21.6,211107,,,Katie Boulter,R,180.0,GBR,27.6,6-2 6-0,3,RR,,3.0,1.0,49.0,28.0,18.0,12.0,7.0,3.0,4.0,0.0,2.0,56.0,35.0,13.0,10.0,7.0,6.0,12.0,49.0,1215.0,28.0,1802.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,117,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.5,223308,,,Ela Nala Milic,U,,SLO,18.2,6-4 6-3,3,RR,,1.0,6.0,58.0,36.0,22.0,6.0,9.0,2.0,7.0,0.0,6.0,76.0,50.0,22.0,9.0,10.0,8.0,16.0,68.0,983.0,812.0,34.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,118,214149,,,Viktoria Hruncakova,R,,SVK,25.9,220662,,,Veronika Erjavec,R,,SLO,24.2,6-1 5-7 6-3,3,RR,,8.0,8.0,94.0,48.0,35.0,22.0,14.0,8.0,11.0,6.0,4.0,84.0,52.0,33.0,12.0,14.0,6.0,12.0,146.0,517.0,203.0,377.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,119,201615,,,Lesia Tsurenko,R,174.0,UKR,34.8,202536,,,Ana Bogdan,R,171.0,ROU,31.3,3-6 6-2 6-0,3,RR,,0.0,3.0,60.0,42.0,22.0,6.0,11.0,5.0,11.0,1.0,3.0,81.0,60.0,26.0,5.0,12.0,5.0,15.0,42.0,1363.0,64.0,1054.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,120,202494,,,Elina Svitolina,R,174.0,UKR,29.5,211713,,,Jaqueline Cristian,R,180.0,ROU,25.8,6-3 7-5,3,RR,,0.0,1.0,61.0,36.0,23.0,12.0,10.0,10.0,13.0,1.0,1.0,71.0,38.0,22.0,13.0,11.0,6.0,12.0,18.0,2465.0,75.0,950.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,124,211702,,,Nao Hibino,R,163.0,JPN,29.3,201709,,,Yulia Putintseva,R,163.0,KAZ,29.2,6-4 3-6 7-6(7),3,RR,,2.0,4.0,104.0,77.0,48.0,12.0,15.0,2.0,7.0,1.0,2.0,99.0,70.0,43.0,13.0,16.0,2.0,7.0,79.0,883.0,50.0,1213.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,122,215613,,,Emma Navarro,R,,USA,22.9,243420,,,Hanne Vandewinkel,U,,BEL,19.8,4-6 6-4 6-3,3,RR,,7.0,1.0,100.0,65.0,45.0,17.0,15.0,7.0,10.0,3.0,9.0,103.0,60.0,38.0,20.0,14.0,5.0,9.0,21.0,2218.0,278.0,266.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,123,223194,,,Taylah Preston,R,,AUS,18.4,204420,,,Marcela Zacarias,R,,MEX,30.0,6-1 6-1,3,RR,,3.0,0.0,49.0,37.0,26.0,5.0,7.0,3.0,4.0,0.0,4.0,44.0,33.0,13.0,3.0,7.0,4.0,10.0,136.0,545.0,562.0,83.0,2024
2024-W-FC-2024-QUA,BJK Cup Qualifiers,,48,D,2024-04-12,126,206242,,,Beatriz Haddad Maia,L,185.0,BRA,27.8,204431,,,Anna Lena Friedsam,R,,GER,30.1,5-7 6-0 6-1,3,RR,,2.0,3.0,69.0,44.0,31.0,13.0,12.0,4.0,7.0,1.0,10.0,113.0,73.0,41.0,13.0,13.0,11.0,19.0,13.0,2920.0,189.0,393.0,2024
